country,year,value,series_code,dimension,measure,welfare_concept,short_reference,long_reference,reference url,preferred_definition,description,source_codes_used,legend
Portugal,1989,209.8,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1991,216.7,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1992,223.4,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1993,226.4,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1994,232.2,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1995,233.8,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1996,237.4,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1997,238.3,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1998,238.9,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,1999,240.1,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,2000,251.6,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,2002,254.1,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,2006,278.3,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,2010,274.0,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,2014,258.4,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Portugal,2018,243.6,F4,Earnings Dispersion,Top decile as % median,Gross individual earnings,,,,*,"Earnings at top decile as percentage of median earnings from series calculated Carlos Farinha Rodrigues based on a a sample of Quadros de Pessoal (personnel records of employers with at least one employee), as presented in Atkinson (2008); linked forwards at 2002 to the series the OECD.","S7,S8",
Singapore,1966,49.8,S11,Overall Income Inequality,Gini coefficient,Individual income (employed population) (Rao figures),Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1975,44.8,S11,Overall Income Inequality,Gini coefficient,Individual income (employed population) (Rao figures),Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1979,42.4,S11,Overall Income Inequality,Gini coefficient,Individual income (employed population) (Rao figures),Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1981,44.3,S11,Overall Income Inequality,Gini coefficient,Individual income (employed population) (Rao figures),Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1982,46.5,S11,Overall Income Inequality,Gini coefficient,Individual income (employed population) (Rao figures),Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1984,47.4,S11,Overall Income Inequality,Gini coefficient,Individual income (employed population) (Rao figures),Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1973,46.0,S12,Overall Income Inequality,Gini coefficient,Individual income (employed population) ,Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1974,45.0,S12,Overall Income Inequality,Gini coefficient,Individual income (employed population) ,Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
Singapore,1975,45.0,S12,Overall Income Inequality,Gini coefficient,Individual income (employed population) ,Krongkaew & Ragayah (2006),Krongkaew & Ragayah (2006) Table 2,https://networkideas.org/feathm/oct2006/PDF/Medhi_Krongkaew_Ragayah_Haji.pdf,,,,
